ligand,best_score,receptor_pdbqt,ligand_pdbqt,output_pdbqt,binding_site_method,binding_site_residues,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,num_modes,cpu,seed,run_json
011189_decoy_11711_decoy_11711,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011189_decoy_11711_decoy_11711.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011189_decoy_11711_decoy_11711/seed-1/011189_decoy_11711_decoy_11711_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011189_decoy_11711_decoy_11711/seed-1/vina_run.json
005662_decoy_5700_decoy_05700,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005662_decoy_5700_decoy_05700.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005662_decoy_5700_decoy_05700/seed-3/005662_decoy_5700_decoy_05700_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005662_decoy_5700_decoy_05700/seed-3/vina_run.json
013341_decoy_13938_decoy_13938,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/013341_decoy_13938_decoy_13938.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013341_decoy_13938_decoy_13938/seed-2/013341_decoy_13938_decoy_13938_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/013341_decoy_13938_decoy_13938/seed-2/vina_run.json
003489_decoy_3107_decoy_03107,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/003489_decoy_3107_decoy_03107.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003489_decoy_3107_decoy_03107/seed-1/003489_decoy_3107_decoy_03107_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/003489_decoy_3107_decoy_03107/seed-1/vina_run.json
018464_decoy_19815_decoy_19815,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018464_decoy_19815_decoy_19815.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-3/018464_decoy_19815_decoy_19815_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-3/vina_run.json
011997_decoy_12526_decoy_12526,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011997_decoy_12526_decoy_12526.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-2/011997_decoy_12526_decoy_12526_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-2/vina_run.json
022922_decoy_24846_decoy_24846,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022922_decoy_24846_decoy_24846.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022922_decoy_24846_decoy_24846/seed-1/022922_decoy_24846_decoy_24846_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022922_decoy_24846_decoy_24846/seed-1/vina_run.json
002443_decoy_1939_decoy_01939,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002443_decoy_1939_decoy_01939.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002443_decoy_1939_decoy_01939/seed-1/002443_decoy_1939_decoy_01939_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002443_decoy_1939_decoy_01939/seed-1/vina_run.json
012454_decoy_13006_decoy_13006,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/012454_decoy_13006_decoy_13006.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012454_decoy_13006_decoy_13006/seed-1/012454_decoy_13006_decoy_13006_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/012454_decoy_13006_decoy_13006/seed-1/vina_run.json
023976_decoy_26078_decoy_26078,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/023976_decoy_26078_decoy_26078.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023976_decoy_26078_decoy_26078/seed-1/023976_decoy_26078_decoy_26078_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/023976_decoy_26078_decoy_26078/seed-1/vina_run.json
008661_decoy_8852_decoy_08852,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008661_decoy_8852_decoy_08852.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008661_decoy_8852_decoy_08852/seed-2/008661_decoy_8852_decoy_08852_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008661_decoy_8852_decoy_08852/seed-2/vina_run.json
016774_decoy_17868_decoy_17868,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/016774_decoy_17868_decoy_17868.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016774_decoy_17868_decoy_17868/seed-3/016774_decoy_17868_decoy_17868_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/016774_decoy_17868_decoy_17868/seed-3/vina_run.json
004717_decoy_4678_decoy_04678,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/004717_decoy_4678_decoy_04678.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004717_decoy_4678_decoy_04678/seed-3/004717_decoy_4678_decoy_04678_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/004717_decoy_4678_decoy_04678/seed-3/vina_run.json
009485_decoy_9761_decoy_09761,-10.160,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/009485_decoy_9761_decoy_09761.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009485_decoy_9761_decoy_09761/seed-3/009485_decoy_9761_decoy_09761_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/009485_decoy_9761_decoy_09761/seed-3/vina_run.json
002635_decoy_2138_decoy_02138,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002635_decoy_2138_decoy_02138.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002635_decoy_2138_decoy_02138/seed-2/002635_decoy_2138_decoy_02138_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002635_decoy_2138_decoy_02138/seed-2/vina_run.json
020490_decoy_22198_decoy_22198,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/020490_decoy_22198_decoy_22198.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/020490_decoy_22198_decoy_22198/seed-2/020490_decoy_22198_decoy_22198_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/020490_decoy_22198_decoy_22198/seed-2/vina_run.json
010116_decoy_10563_decoy_10563,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/010116_decoy_10563_decoy_10563.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010116_decoy_10563_decoy_10563/seed-3/010116_decoy_10563_decoy_10563_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010116_decoy_10563_decoy_10563/seed-3/vina_run.json
010303_decoy_10789_decoy_10789,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/010303_decoy_10789_decoy_10789.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010303_decoy_10789_decoy_10789/seed-3/010303_decoy_10789_decoy_10789_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/010303_decoy_10789_decoy_10789/seed-3/vina_run.json
011997_decoy_12526_decoy_12526,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011997_decoy_12526_decoy_12526.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-1/011997_decoy_12526_decoy_12526_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-1/vina_run.json
001692_decoy_1121_decoy_01121,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001692_decoy_1121_decoy_01121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-1/001692_decoy_1121_decoy_01121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-1/vina_run.json
018464_decoy_19815_decoy_19815,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018464_decoy_19815_decoy_19815.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-2/018464_decoy_19815_decoy_19815_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-2/vina_run.json
022794_decoy_24708_decoy_24708,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/022794_decoy_24708_decoy_24708.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022794_decoy_24708_decoy_24708/seed-3/022794_decoy_24708_decoy_24708_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/022794_decoy_24708_decoy_24708/seed-3/vina_run.json
000572_active_0667_active_00667,-10.150,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000572_active_0667_active_00667.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000572_active_0667_active_00667/seed-2/000572_active_0667_active_00667_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000572_active_0667_active_00667/seed-2/vina_run.json
002634_decoy_2137_decoy_02137,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/002634_decoy_2137_decoy_02137.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002634_decoy_2137_decoy_02137/seed-2/002634_decoy_2137_decoy_02137_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/002634_decoy_2137_decoy_02137/seed-2/vina_run.json
001087_decoy_0504_decoy_00504,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001087_decoy_0504_decoy_00504.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001087_decoy_0504_decoy_00504/seed-3/001087_decoy_0504_decoy_00504_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001087_decoy_0504_decoy_00504/seed-3/vina_run.json
008057_decoy_8205_decoy_08205,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/008057_decoy_8205_decoy_08205.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008057_decoy_8205_decoy_08205/seed-1/008057_decoy_8205_decoy_08205_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/008057_decoy_8205_decoy_08205/seed-1/vina_run.json
006749_decoy_6856_decoy_06856,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/006749_decoy_6856_decoy_06856.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-1/006749_decoy_6856_decoy_06856_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-1/vina_run.json
006749_decoy_6856_decoy_06856,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/006749_decoy_6856_decoy_06856.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-2/006749_decoy_6856_decoy_06856_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-2/vina_run.json
011997_decoy_12526_decoy_12526,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/011997_decoy_12526_decoy_12526.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-3/011997_decoy_12526_decoy_12526_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/011997_decoy_12526_decoy_12526/seed-3/vina_run.json
006749_decoy_6856_decoy_06856,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/006749_decoy_6856_decoy_06856.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-3/006749_decoy_6856_decoy_06856_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/006749_decoy_6856_decoy_06856/seed-3/vina_run.json
001692_decoy_1121_decoy_01121,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001692_decoy_1121_decoy_01121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-2/001692_decoy_1121_decoy_01121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-2/vina_run.json
001692_decoy_1121_decoy_01121,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001692_decoy_1121_decoy_01121.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-3/001692_decoy_1121_decoy_01121_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001692_decoy_1121_decoy_01121/seed-3/vina_run.json
015377_decoy_16356_decoy_16356,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/015377_decoy_16356_decoy_16356.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015377_decoy_16356_decoy_16356/seed-3/015377_decoy_16356_decoy_16356_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/015377_decoy_16356_decoy_16356/seed-3/vina_run.json
018464_decoy_19815_decoy_19815,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/018464_decoy_19815_decoy_19815.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-1/018464_decoy_19815_decoy_19815_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/018464_decoy_19815_decoy_19815/seed-1/vina_run.json
001008_decoy_0415_decoy_00415,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001008_decoy_0415_decoy_00415.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001008_decoy_0415_decoy_00415/seed-1/001008_decoy_0415_decoy_00415_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,1,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001008_decoy_0415_decoy_00415/seed-1/vina_run.json
000360_active_0430_active_00430,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/000360_active_0430_active_00430.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000360_active_0430_active_00430/seed-2/000360_active_0430_active_00430_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/000360_active_0430_active_00430/seed-2/vina_run.json
001008_decoy_0415_decoy_00415,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/001008_decoy_0415_decoy_00415.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001008_decoy_0415_decoy_00415/seed-3/001008_decoy_0415_decoy_00415_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,3,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/001008_decoy_0415_decoy_00415/seed-3/vina_run.json
005416_decoy_5440_decoy_05440,-10.140,/data/oslab/runs/kimlab-cdk2-enrichment-v2-receptor-vina/receptor.pdbqt,/data/oslab/benchmarks/cdk2-transferred/workflow-run/screen/ligand-vina-prep/pdbqt/005416_decoy_5440_decoy_05440.pdbqt,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005416_decoy_5440_decoy_05440/seed-2/005416_decoy_5440_decoy_05440_docked.pdbqt,ligand-centroid,,1.970,27.560,8.830,14.000,14.000,14.000,16,3,1,2,/data/oslab/reports/kimlab-cdk2-enrichment-v2-hit-refinement/redocking/005416_decoy_5440_decoy_05440/seed-2/vina_run.json
